image_ID,ITA,color
ISIC_0026668,51.35687203635003,lt2
ISIC_0025301,44.065567176823556,lt1
ISIC_0031643,41.86408612847612,lt1
ISIC_0026192,47.89924062821147,lt1
ISIC_0030644,46.43955574488479,lt1
ISIC_0025417,48.16454633506318,lt2
ISIC_0028035,47.913431769192705,lt1
ISIC_0028486,43.87820316726158,lt1
ISIC_0027371,39.84837157766351,int2
ISIC_0026213,46.13095812045032,lt1
ISIC_0026442,47.32652632122519,lt1
ISIC_0026716,41.116988070745776,lt1
ISIC_0025971,46.95459378634539,lt1
ISIC_0030737,39.999530677985696,int2
ISIC_0025650,48.12671552299736,lt2
ISIC_0029083,41.248593433234205,lt1
ISIC_0028765,45.479009498949075,lt1
ISIC_0027531,40.016682254888075,int2
ISIC_0024331,44.22326162733886,lt1
ISIC_0026952,44.43089288780911,lt1
ISIC_0031384,42.04694524773852,lt1
ISIC_0025299,49.023528734344175,lt2
ISIC_0028739,44.33368090408636,lt1
ISIC_0031712,48.81234036874076,lt2
ISIC_0032439,36.20867355104275,int2
ISIC_0029391,43.97677567139848,lt1
ISIC_0030403,44.96333256458878,lt1
ISIC_0024595,46.12732946793796,lt1
ISIC_0025046,46.60359464956515,lt1
ISIC_0024665,49.33543440996351,lt2
ISIC_0024332,48.0517223643186,lt2
ISIC_0029129,45.02730547133471,lt1
ISIC_0029805,42.974493370686204,lt1
ISIC_0026496,42.40774819940106,lt1
ISIC_0024454,40.940695140484834,int2
ISIC_0025433,49.53211765236212,lt2
ISIC_0027704,47.44738125037838,lt1
ISIC_0029412,44.632067586761934,lt1
ISIC_0028583,42.1305186106408,lt1
ISIC_0024403,47.73178255906902,lt1
ISIC_0030528,50.21917526075482,lt2
ISIC_0030511,47.128117205741006,lt1
ISIC_0030594,41.62891600545757,lt1
ISIC_0026855,45.33204728658088,lt1
ISIC_0026968,40.74384553549477,int2
ISIC_0024634,45.604147580912155,lt1
ISIC_0025975,43.9711544093207,lt1
ISIC_0031236,49.43490007420897,lt2
ISIC_0030813,48.144991177782536,lt2
ISIC_0026074,42.146027335411674,lt1
ISIC_0027846,42.695141485511975,lt1
ISIC_0032174,46.87357227178152,lt1
ISIC_0025940,44.841962307852825,lt1
ISIC_0031266,46.13341470177774,lt1
ISIC_0026056,39.73389169309328,int2
ISIC_0026156,31.25448571363463,int1
ISIC_0028937,38.407575063302595,int2
ISIC_0028113,43.13100459841874,lt1
ISIC_0032194,48.197519202453094,lt2
ISIC_0029489,46.2333470493752,lt1
ISIC_0029974,36.05607908653486,int2
ISIC_0031597,42.602188985884546,lt1
ISIC_0026798,42.68549542059366,lt1
ISIC_0028107,42.585927911328575,lt1
ISIC_0027915,47.00156109748537,lt1
ISIC_0026337,48.2017293083899,lt2
ISIC_0026902,45.698686322035066,lt1
ISIC_0027189,45.26852392489935,lt1
ISIC_0026117,39.23629584688281,int2
ISIC_0025266,44.501688499623036,lt1
ISIC_0032307,44.75112955737855,lt1
ISIC_0026978,43.07245646760993,lt1
ISIC_0026845,40.1672989272035,int2
ISIC_0027966,45.44518464438969,lt1
ISIC_0024448,41.11736886652048,lt1
ISIC_0032022,47.903196756271626,lt1
ISIC_0024452,43.88137191838281,lt1
ISIC_0029539,44.47443947055751,lt1
ISIC_0031258,48.35336423849203,lt2
ISIC_0030197,46.2683268400795,lt1
ISIC_0024582,44.39085808284252,lt1
ISIC_0029655,44.75299424090643,lt1
ISIC_0028989,46.04212185754779,lt1
ISIC_0028556,44.13638059963317,lt1
ISIC_0024472,42.006998710046716,lt1
ISIC_0031175,44.25710677061955,lt1
ISIC_0030755,45.693687642190454,lt1
ISIC_0028815,48.60013623945338,lt2
ISIC_0031976,34.921229003008,int2
ISIC_0031122,48.077348379183114,lt2
ISIC_0027825,42.756268838453344,lt1
ISIC_0025826,47.51594841500976,lt1
ISIC_0032225,45.23352276270869,lt1
ISIC_0029856,49.280820486738754,lt2
ISIC_0024799,51.61801237845692,lt2
ISIC_0031007,48.26581284597924,lt2
ISIC_0032290,44.79208369129307,lt1
ISIC_0030230,49.1847243381297,lt2
ISIC_0031728,48.35928764153223,lt2
ISIC_0031526,47.90742383772818,lt1
ISIC_0025711,47.95770005890129,lt1
ISIC_0028973,44.70135283728306,lt1
ISIC_0029082,45.57261063673246,lt1
ISIC_0024897,47.66061617155026,lt1
ISIC_0024432,42.213824903308165,lt1
ISIC_0029035,36.43256846956103,int2
ISIC_0025601,45.99143154967545,lt1
ISIC_0032461,49.38855373570788,lt2
ISIC_0030690,44.08670953468121,lt1
ISIC_0027473,40.240791363083794,int2
ISIC_0025362,32.81255599753521,int1
ISIC_0027093,41.11237216244984,lt1
ISIC_0030181,41.6218315506194,lt1
ISIC_0028329,45.9473007162429,lt1
ISIC_0030964,46.03041487785038,lt1
ISIC_0031009,43.194472484112005,lt1
ISIC_0024743,52.05688688455296,lt2
ISIC_0030452,38.067606405099404,int2
ISIC_0031925,48.26465406158786,lt2
ISIC_0031095,41.2466821787148,lt1
ISIC_0024949,41.92670402991588,lt1
ISIC_0032246,45.88369532603554,lt1
ISIC_0026865,46.74087924660951,lt1
ISIC_0031057,44.28240350429697,lt1
ISIC_0027337,43.68636779154325,lt1
ISIC_0029263,40.96848091177965,int2
ISIC_0026687,46.633960761870334,lt1
ISIC_0027229,48.489389182227775,lt2
ISIC_0027004,46.5006989204324,lt1
ISIC_0026433,52.491911711156476,lt2
ISIC_0029524,43.362243748661115,lt1
ISIC_0028050,44.82709103954018,lt1
ISIC_0027819,49.986500688672294,lt2
ISIC_0031294,42.18967593948835,lt1
ISIC_0028719,38.923562558296496,int2
ISIC_0027046,47.72171362930111,lt1
ISIC_0031154,47.92149714870616,lt1
ISIC_0028168,47.54513270467628,lt1
ISIC_0031056,44.4754459010786,lt1
ISIC_0026118,38.57139228658181,int2
ISIC_0029820,33.630883747635266,int1
ISIC_0027722,48.77614981832888,lt2
ISIC_0029644,48.13062430315204,lt2
ISIC_0031063,43.94062746580538,lt1
ISIC_0028877,43.02221665007418,lt1
ISIC_0032314,45.64977112219988,lt1
ISIC_0027425,43.09268562701564,lt1
ISIC_0029323,48.10417622682871,lt2
ISIC_0031520,48.881402175986956,lt2
ISIC_0031171,48.17486575527959,lt2
ISIC_0031552,42.39076223404882,lt1
ISIC_0028084,42.72633107646365,lt1
ISIC_0026970,42.82134297625776,lt1
ISIC_0028303,49.670654080443185,lt2
ISIC_0024461,46.84798125849229,lt1
ISIC_0030526,47.09488934857668,lt1
ISIC_0025530,46.60913873013439,lt1
ISIC_0027629,44.96382614164289,lt1
ISIC_0025630,48.020037049211744,lt2
ISIC_0029337,43.78507012274887,lt1
ISIC_0030096,44.035390714188985,lt1
ISIC_0028197,42.40505363033326,lt1
ISIC_0029831,41.869339204014665,lt1
ISIC_0030514,39.65887512652403,int2
ISIC_0024345,40.36103938565467,int2
ISIC_0028283,39.45861521748827,int2
ISIC_0027175,40.45418434976851,int2
ISIC_0031407,40.64483584474865,int2
ISIC_0028652,39.97671477600354,int2
ISIC_0027038,41.82200994816824,lt1
ISIC_0032030,38.17158109435642,int2
ISIC_0031651,46.65176658684625,lt1
ISIC_0027525,36.969343712105555,int2
ISIC_0024550,43.3333504399486,lt1
ISIC_0029919,37.098110013569844,int2
ISIC_0028928,46.8785799907206,lt1
ISIC_0031378,51.11997208718541,lt2
ISIC_0024564,49.55060266912756,lt2
ISIC_0025322,51.33739701369491,lt2
ISIC_0027677,46.79802135843334,lt1
ISIC_0024833,42.37626056717399,lt1
ISIC_0027546,47.935875235400744,lt1
ISIC_0030868,47.88904833953832,lt1
ISIC_0026995,41.444519954458094,lt1
ISIC_0029123,47.215272182915335,lt1
ISIC_0029372,46.49257560252914,lt1
ISIC_0030782,47.23077127637439,lt1
ISIC_0030915,43.869112713435115,lt1
ISIC_0031318,39.08727577653327,int2
ISIC_0031470,41.5657373012008,lt1
ISIC_0032092,47.44423046250854,lt1
ISIC_0024787,45.848112037773724,lt1
ISIC_0027281,45.061860168849584,lt1
ISIC_0027291,45.32220238891528,lt1
ISIC_0029602,46.18566593462301,lt1
ISIC_0028147,37.18772612820928,int2
ISIC_0030954,46.41790572976754,lt1
ISIC_0031062,42.3114902950855,lt1
ISIC_0029053,38.24843993206938,int2
ISIC_0030094,47.3253041190645,lt1
ISIC_0024436,52.01375694738696,lt2
ISIC_0026940,48.360693997716176,lt2
ISIC_0030352,50.81313168708659,lt2
ISIC_0029745,43.54234332954806,lt1
ISIC_0028419,46.75959673501768,lt1
ISIC_0025818,50.702092362892415,lt2
ISIC_0030746,49.011694678681344,lt2
ISIC_0029220,50.97384136618167,lt2
ISIC_0031986,35.45881741340729,int2
ISIC_0028350,47.55222621009577,lt1
ISIC_0028814,43.65487611156705,lt1
ISIC_0025509,41.6367084954723,lt1
ISIC_0024443,45.75919588912085,lt1
ISIC_0029342,42.106100815713155,lt1
ISIC_0028577,46.260584532084394,lt1
ISIC_0026829,41.127104176714376,lt1
ISIC_0029680,50.115652166480096,lt2
ISIC_0030339,39.416380576723796,int2
ISIC_0028964,51.991846014625544,lt2
ISIC_0032132,41.51532132211906,lt1
ISIC_0029545,46.89541283731632,lt1
ISIC_0028568,49.92675163913285,lt2
ISIC_0031298,49.36457551733184,lt2
ISIC_0030249,42.86170148030732,lt1
ISIC_0032302,45.47404997415616,lt1
ISIC_0029352,46.20487209188182,lt1
ISIC_0028122,48.98612229028925,lt2
ISIC_0027595,46.27644485209048,lt1
ISIC_0026154,44.48527853668595,lt1
ISIC_0031697,45.3678494847318,lt1
ISIC_0029917,47.29374593869615,lt1
ISIC_0028687,42.19940855836084,lt1
ISIC_0027120,45.891210639401415,lt1
ISIC_0029501,37.49417326646344,int2
ISIC_0030138,48.28602521794819,lt2
ISIC_0032185,48.343375445905764,lt2
ISIC_0032222,47.98373842670245,lt1
ISIC_0025019,45.517472663477136,lt1
ISIC_0027759,42.177342029324834,lt1
ISIC_0032429,40.826336326751004,int2
ISIC_0029951,46.3377625044528,lt1
ISIC_0027675,49.25616899014019,lt2
ISIC_0031614,38.64593252280093,int2
ISIC_0024984,47.89155358958447,lt1
ISIC_0026090,43.12280459244763,lt1
ISIC_0025285,43.983009501379954,lt1
ISIC_0027920,45.08229308920814,lt1
ISIC_0027788,47.339302896630784,lt1
ISIC_0029857,43.956572625439165,lt1
ISIC_0028653,43.61501396239634,lt1
ISIC_0031263,44.90279463735785,lt1
ISIC_0024829,43.23040186519569,lt1
ISIC_0032164,44.627698149526275,lt1
ISIC_0031041,40.742127103914605,int2
ISIC_0025031,51.786566764895746,lt2
ISIC_0032316,42.15669891724748,lt1
ISIC_0024931,37.55974323788778,int2
ISIC_0024411,47.76005544020279,lt1
ISIC_0028671,49.1431484094129,lt2
ISIC_0026957,51.05198570604056,lt2
ISIC_0025564,44.07824980132802,lt1
ISIC_0032318,34.35395356008373,int1
ISIC_0030767,49.0945588957844,lt2
ISIC_0032061,43.57927690096375,lt1
ISIC_0031971,48.96539941647955,lt2
ISIC_0031721,51.047926095554274,lt2
ISIC_0028542,48.177106170676446,lt2
ISIC_0025260,42.86157804573062,lt1
ISIC_0031531,43.24887609583354,lt1
ISIC_0028978,44.55949607097461,lt1
ISIC_0028728,46.66155885615886,lt1
ISIC_0032212,45.54096964406367,lt1
ISIC_0025775,37.34267303700772,int2
ISIC_0029828,45.17964566952727,lt1
ISIC_0031588,42.73564413846402,lt1
ISIC_0028502,39.1933781094345,int2
ISIC_0028239,43.41268022958053,lt1
ISIC_0031325,43.29104055623289,lt1
ISIC_0032115,32.187358476305526,int1
ISIC_0025251,38.28390010415754,int2
ISIC_0025843,37.266744169513935,int2
ISIC_0031503,30.107144763401063,int1
ISIC_0025384,44.41279787543596,lt1
ISIC_0032446,45.40798728421293,lt1
ISIC_0032285,42.12815015914434,lt1
ISIC_0027347,37.34254932434117,int2
ISIC_0029979,36.28723257660139,int2
ISIC_0029624,36.640816225458714,int2
ISIC_0024415,33.539005190021754,int1
ISIC_0025311,40.65076703939523,int2
ISIC_0026425,40.08081112407192,int2
ISIC_0026555,42.566015957108974,lt1
ISIC_0031282,40.37056204597152,int2
ISIC_0029961,47.83953194679183,lt1
ISIC_0026583,42.105804835277894,lt1
ISIC_0032226,43.98435584613146,lt1
ISIC_0031536,40.309074821654264,int2
ISIC_0026681,48.49196728442741,lt2
ISIC_0026780,47.04875875725555,lt1
ISIC_0025218,40.822364607487195,int2
ISIC_0026211,47.75902684445047,lt1
ISIC_0025457,46.03610129544641,lt1
ISIC_0029594,45.651819230666845,lt1
ISIC_0031575,44.00619320168318,lt1
ISIC_0028266,42.895791298097514,lt1
ISIC_0032060,48.35913180145404,lt2
ISIC_0029303,41.460409089054934,lt1
ISIC_0026054,47.67239964702686,lt1
ISIC_0029347,39.642505990850275,int2
ISIC_0028727,40.94892463526651,int2
ISIC_0027315,42.70268201564727,lt1
ISIC_0028455,45.260056831460346,lt1
ISIC_0030435,40.82406336035489,int2
ISIC_0024535,43.02890153297423,lt1
ISIC_0026824,48.119117557590464,lt2
ISIC_0024968,31.265990923709097,int1
ISIC_0025320,42.700746914599016,lt1
ISIC_0031184,43.411528511308646,lt1
ISIC_0024828,35.99174259836001,int2
ISIC_0027725,45.45384818646359,lt1
ISIC_0028298,40.29499169444576,int2
ISIC_0024364,38.14821676344616,int2
ISIC_0031269,44.684320056199034,lt1
ISIC_0025398,37.287671463351515,int2
ISIC_0030035,42.664121088467425,lt1
ISIC_0031403,38.08781510159743,int2
ISIC_0026011,44.12897828431855,lt1
ISIC_0026518,43.56636048307257,lt1
ISIC_0030993,30.988082651038766,int1
ISIC_0027479,39.42557841692892,int2
ISIC_0031068,34.31161576440852,int1
ISIC_0025338,38.35868862876476,int2
ISIC_0030791,36.28499866191191,int2
ISIC_0031463,40.21790785842535,int2
ISIC_0027944,36.17619510822119,int2
ISIC_0031974,37.23159376311419,int2
ISIC_0024896,44.83309105381791,lt1
ISIC_0029153,44.95978013901969,lt1
ISIC_0028480,38.76406069598775,int2
ISIC_0030517,40.35803509340347,int2
ISIC_0031455,42.03396585289678,lt1
ISIC_0026768,40.476290196986504,int2
ISIC_0029569,46.14143103220785,lt1
ISIC_0029351,34.16394805455081,int1
ISIC_0024376,38.07537496782282,int2
ISIC_0030102,47.68083207656859,lt1
ISIC_0031486,34.936959798125315,int2
ISIC_0029526,41.014699008812855,lt1
ISIC_0028446,37.87819737505844,int2
ISIC_0031895,43.518291584472394,lt1
ISIC_0030072,43.893650265669315,lt1
ISIC_0025723,47.11286001088396,lt1
ISIC_0024872,50.058841657351856,lt2
ISIC_0031935,50.46772910683382,lt2
ISIC_0030820,48.90016033177322,lt2
ISIC_0032210,42.46028410411715,lt1
ISIC_0031845,48.2531346606433,lt2
ISIC_0027278,42.822236184294226,lt1
ISIC_0026641,46.423063578122914,lt1
ISIC_0028185,50.029178215063794,lt2
ISIC_0028090,49.327804619481206,lt2
ISIC_0028879,48.13314579366514,lt2
ISIC_0030148,47.907707598679934,lt1
ISIC_0029540,44.18713589541777,lt1
ISIC_0028924,45.83102992583589,lt1
ISIC_0032016,43.364228941003894,lt1
ISIC_0032048,39.95467887446634,int2
ISIC_0026255,46.16773705961199,lt1
ISIC_0030013,40.38662032103092,int2
ISIC_0031371,40.55649038983719,int2
ISIC_0025585,45.03947763260439,lt1
ISIC_0030523,43.25065125442545,lt1
ISIC_0031100,37.841090982533125,int2
ISIC_0031671,38.64956464680804,int2
ISIC_0025079,45.12985430265819,lt1
ISIC_0029637,46.41941975633999,lt1
ISIC_0024979,47.563385952410506,lt1
ISIC_0024462,42.53377363645359,lt1
ISIC_0025415,46.948984595650394,lt1
ISIC_0027974,47.89240002055112,lt1
ISIC_0031207,44.6769447479805,lt1
ISIC_0025143,46.78329846450915,lt1
ISIC_0030918,41.23385076013406,lt1
ISIC_0025161,48.835223177175955,lt2
ISIC_0031926,43.92433286740492,lt1
ISIC_0027324,40.33601360773766,int2
ISIC_0031652,34.260759190216795,int1
ISIC_0030846,34.21626184415912,int1
ISIC_0029829,44.5935614803836,lt1
ISIC_0025407,32.673693163920866,int1
ISIC_0031297,39.4918430809064,int2
ISIC_0032391,34.26239129735756,int1
ISIC_0029149,38.719927499870266,int2
ISIC_0032169,36.883196619657205,int2
ISIC_0024584,35.104546720353355,int2
ISIC_0029870,48.7230211723177,lt2
ISIC_0028164,33.72581478328215,int1
ISIC_0025528,31.61553204149247,int1
ISIC_0027000,34.70645166139176,int2
ISIC_0027221,37.9139571001883,int2
ISIC_0031833,42.53146958638004,lt1
ISIC_0028289,34.614488573352524,int2
ISIC_0031164,49.77518454088228,lt2
ISIC_0029998,46.252451865198715,lt1
ISIC_0031579,35.256563844217084,int2
ISIC_0027810,45.98227664712543,lt1
ISIC_0026339,41.978873761387625,lt1
ISIC_0032317,42.130560683317164,lt1
ISIC_0029997,42.46796336494633,lt1
ISIC_0029685,42.385025010926206,lt1
ISIC_0025053,39.189970167760215,int2
ISIC_0030338,38.95995129599659,int2
ISIC_0030907,45.064096245541904,lt1
ISIC_0030428,41.06093259210423,lt1
ISIC_0026039,42.811043924550546,lt1
ISIC_0029373,49.43136906748768,lt2
ISIC_0025692,52.15834093225924,lt2
ISIC_0030421,44.10777158965053,lt1
ISIC_0029911,42.46351139166168,lt1
ISIC_0030682,43.71283533953943,lt1
ISIC_0027634,46.748497459545234,lt1
ISIC_0024357,43.958653339873095,lt1
ISIC_0026755,41.27256893988377,lt1
ISIC_0027784,47.596823177214006,lt1
ISIC_0028359,34.80710783046949,int2
ISIC_0031332,37.90942492585344,int2
ISIC_0031966,40.963776603677516,int2
ISIC_0027268,41.97447105361586,lt1
ISIC_0026948,43.62166588558353,lt1
ISIC_0026246,44.87911324903414,lt1
ISIC_0028889,49.123623389095414,lt2
ISIC_0032501,45.868256848869486,lt1
ISIC_0028779,46.3034070245244,lt1
ISIC_0025095,42.16672268168911,lt1
ISIC_0027585,42.6162163540804,lt1
ISIC_0028302,47.527032341030115,lt1
ISIC_0026038,44.99660072883021,lt1
ISIC_0028917,46.343308127953605,lt1
ISIC_0029888,44.52201975842544,lt1
ISIC_0024861,44.05989651982693,lt1
ISIC_0032087,44.45814976142908,lt1
ISIC_0032387,46.65419787804107,lt1
ISIC_0026172,42.98012273197037,lt1
ISIC_0031604,42.82532024010989,lt1
ISIC_0027808,42.59691373632745,lt1
ISIC_0025593,39.82493371873566,int2
ISIC_0025487,42.744350438765935,lt1
ISIC_0029273,39.390597253228705,int2
ISIC_0025206,34.391939797878145,int1
ISIC_0027854,39.0463026725954,int2
ISIC_0027752,42.2667296613817,lt1
ISIC_0025416,43.95562426804874,lt1
ISIC_0030617,39.70127302078248,int2
ISIC_0029496,44.62168062987688,lt1
ISIC_0025287,45.167627447089956,lt1
ISIC_0024327,42.067375471743745,lt1
ISIC_0027339,42.156134263673366,lt1
ISIC_0028339,42.188006849282615,lt1
ISIC_0031331,43.091242125403525,lt1
ISIC_0025432,43.77819427062403,lt1
ISIC_0026557,42.90931317158735,lt1
ISIC_0027170,42.82817447586239,lt1
ISIC_0031997,44.742390791189955,lt1
ISIC_0030669,49.34185598715565,lt2
ISIC_0032490,44.605103664490954,lt1
ISIC_0030642,43.15647146207822,lt1
ISIC_0025364,43.05524129056086,lt1
ISIC_0027703,38.32023680822579,int2
ISIC_0030050,39.06553824105105,int2
ISIC_0026234,44.41983745016387,lt1
ISIC_0024365,36.21180895221043,int2
ISIC_0025934,35.62663626487876,int2
ISIC_0025675,41.36531763709597,lt1
ISIC_0030573,35.53191541506079,int2
ISIC_0029293,43.58298996291946,lt1
ISIC_0025325,43.61499473482807,lt1
ISIC_0027717,40.457588203883844,int2
ISIC_0029966,32.91200442723103,int1
ISIC_0028424,44.2746355848338,lt1
ISIC_0027411,37.04519161104253,int2
ISIC_0025636,42.81105786682923,lt1
ISIC_0026036,39.850055457373635,int2
ISIC_0024945,41.76783626483469,lt1
ISIC_0028932,43.126227994835865,lt1
ISIC_0027732,45.235334596281476,lt1
ISIC_0031106,41.48503905577164,lt1
ISIC_0026214,43.41326127012791,lt1
ISIC_0025676,38.896488008367,int2
ISIC_0025142,43.082259038050665,lt1
ISIC_0024407,42.85349354956307,lt1
ISIC_0032434,47.43501339711183,lt1
ISIC_0030016,51.299797702947416,lt2
ISIC_0026806,47.19710932599112,lt1
ISIC_0025365,34.07223834085254,int1
ISIC_0027160,44.87094272235358,lt1
ISIC_0028395,43.40655038457113,lt1
ISIC_0028515,37.74070105977499,int2
ISIC_0030287,40.54580047300295,int2
ISIC_0027316,43.681429441484475,lt1
ISIC_0026621,41.32682916959059,lt1
ISIC_0029239,37.311577400029236,int2
ISIC_0027426,38.18596360340504,int2
ISIC_0025914,38.91483612110342,int2
ISIC_0030888,32.22307290737037,int1
ISIC_0025501,37.7864614017281,int2
ISIC_0030599,32.45617126620519,int1
ISIC_0032153,37.66191139671485,int2
ISIC_0025201,37.26500219324882,int2
ISIC_0029523,42.057185431088584,lt1
ISIC_0030541,50.19012716274653,lt2
ISIC_0032211,35.13622185801634,int2
ISIC_0027836,40.70555830338859,int2
ISIC_0026565,49.643286606715435,lt2
ISIC_0027195,48.64690957745032,lt2
ISIC_0028682,52.108025647235316,lt2
ISIC_0029112,51.12737299194979,lt2
ISIC_0026399,40.26932349898929,int2
ISIC_0029290,42.367014639473496,lt1
ISIC_0025749,43.372533341148404,lt1
ISIC_0029258,41.752309107707866,lt1
ISIC_0025224,40.718047585936176,int2
ISIC_0031388,42.64068506636508,lt1
ISIC_0026098,43.92318430260157,lt1
ISIC_0028482,45.08306092419122,lt1
ISIC_0028034,43.123324745745464,lt1
ISIC_0029336,45.59095994598617,lt1
ISIC_0027429,29.258858905255256,int1
ISIC_0028690,39.089131703000554,int2
ISIC_0026585,43.86567522726243,lt1
ISIC_0025353,40.559849422993665,int2
ISIC_0026914,38.47710210023,int2
ISIC_0024980,44.84354382819783,lt1
ISIC_0031653,42.96995670553771,lt1
ISIC_0028353,40.06099045392472,int2
ISIC_0030128,48.54560594974548,lt2
ISIC_0032100,33.59252713778589,int1
ISIC_0026169,46.180276789008104,lt1
ISIC_0031632,47.35260552355108,lt1
ISIC_0025813,37.097691989989386,int2
ISIC_0031453,34.19645360527966,int1
ISIC_0026242,36.67138862687804,int2
ISIC_0030214,38.47511644550148,int2
ISIC_0027422,42.37823062556783,lt1
ISIC_0025722,31.55104045346153,int1
ISIC_0031099,30.220797634082867,int1
ISIC_0028282,44.14821703175471,lt1
ISIC_0028639,32.26879225260779,int1
ISIC_0028136,44.31222975196329,lt1
ISIC_0026435,48.967861005037015,lt2
ISIC_0026476,48.059339577667124,lt2
ISIC_0031773,49.337740410973375,lt2
ISIC_0031881,47.291531623427176,lt1
ISIC_0026283,46.19583650207523,lt1
ISIC_0029892,40.85951227484434,int2
ISIC_0027912,42.18741855237611,lt1
ISIC_0029943,46.501759611730854,lt1
ISIC_0029561,38.085019816256306,int2
ISIC_0026682,45.158010007750605,lt1
ISIC_0027416,43.41309758363661,lt1
ISIC_0028848,42.134392189137856,lt1
ISIC_0028862,41.74786887548783,lt1
ISIC_0024746,31.218309152732306,int1
ISIC_0029044,41.991117641143624,lt1
ISIC_0028054,36.42288135721965,int2
ISIC_0030550,43.407704725289385,lt1
ISIC_0031704,42.608677580745656,lt1
ISIC_0030235,33.59607232580947,int1
ISIC_0024580,44.0765411051982,lt1
ISIC_0025930,46.3230409339924,lt1
ISIC_0031701,42.56315234546706,lt1
ISIC_0028594,38.76080410653264,int2
ISIC_0031185,47.897558570309556,lt1
ISIC_0024369,40.67928868435547,int2
ISIC_0029463,41.115516874881806,lt1
ISIC_0029815,38.953370454312335,int2
ISIC_0028196,38.84222415983225,int2
ISIC_0030968,40.0011208222763,int2
ISIC_0029008,48.88575213444547,lt2
ISIC_0024636,43.75073582687609,lt1
ISIC_0032025,42.71601086130641,lt1
ISIC_0031157,40.55848257200965,int2
ISIC_0031234,45.64851390806721,lt1
ISIC_0031907,47.25314232041882,lt1
ISIC_0025966,45.065545922813875,lt1
ISIC_0027834,44.59224355449914,lt1
ISIC_0025922,42.90380166797375,lt1
ISIC_0032254,42.83368394252131,lt1
ISIC_0024544,40.79795893338777,int2
ISIC_0030903,41.52438668064963,lt1
ISIC_0025994,47.960107412973166,lt1
ISIC_0028962,41.560481501796,lt1
ISIC_0030292,42.40910209274779,lt1
ISIC_0029015,43.395152246536625,lt1
ISIC_0025205,36.63671339753938,int2
ISIC_0028668,34.47224855097661,int1
ISIC_0031730,44.54758499654219,lt1
ISIC_0030469,40.42338752407572,int2
ISIC_0030170,39.44321113932558,int2
ISIC_0025056,36.26837454099125,int2
ISIC_0026232,46.764004076284394,lt1
ISIC_0030322,44.24250662777571,lt1
ISIC_0030885,45.05475384913355,lt1
ISIC_0031638,40.521279041799,int2
ISIC_0026562,44.684211876596734,lt1
ISIC_0028270,37.784582182183016,int2
ISIC_0027576,46.59013998616991,lt1
ISIC_0027389,37.25728636639633,int2
ISIC_0031330,40.08321295897467,int2
ISIC_0024433,44.587165809635614,lt1
ISIC_0032011,31.145300914154582,int1
ISIC_0030540,28.68163521101706,int1
ISIC_0031151,32.73601819503435,int1
ISIC_0024593,36.331662583434046,int2
ISIC_0029184,38.00334736850623,int2
ISIC_0030308,39.798757329487856,int2
ISIC_0030470,36.58663801843147,int2
ISIC_0025221,35.54572697797533,int2
ISIC_0027124,40.17884415747612,int2
ISIC_0032366,42.61650539930456,lt1
ISIC_0028827,38.601935575752975,int2
ISIC_0027816,37.83470393257372,int2
ISIC_0025366,49.11228168771618,lt2
ISIC_0028539,40.4550376023542,int2
ISIC_0030936,41.76826300761354,lt1
ISIC_0030168,46.60860391683507,lt1
ISIC_0031229,39.033124399742235,int2
ISIC_0031777,38.533483977774004,int2
ISIC_0025558,36.7197085706771,int2
ISIC_0026520,33.645471526132084,int1
ISIC_0028007,37.30313032031772,int2
ISIC_0024692,36.6588327121735,int2
ISIC_0030729,38.10175873091954,int2
ISIC_0030457,36.0337285793749,int2
ISIC_0029729,43.95147139406946,lt1
ISIC_0028768,40.57118139153997,int2
ISIC_0026383,44.54746725504646,lt1
ISIC_0025794,42.21493963138342,lt1
ISIC_0028888,40.27302389441101,int2
ISIC_0028137,36.8275831524861,int2
ISIC_0027691,51.47075331091675,lt2
ISIC_0024473,39.19966183954156,int2
ISIC_0024791,43.05499834075623,lt1
ISIC_0028805,36.6576444456815,int2
ISIC_0032442,34.911370055972974,int2
ISIC_0025255,37.82051680104238,int2
ISIC_0026778,47.23806349269253,lt1
ISIC_0028462,43.06978118393469,lt1
ISIC_0025052,41.91071886828011,lt1
ISIC_0030302,36.708200487045595,int2
ISIC_0028812,44.34803962236037,lt1
ISIC_0031606,40.2533379402766,int2
ISIC_0031422,37.91516434920393,int2
ISIC_0032453,45.60972159119022,lt1
ISIC_0029784,29.465901927915308,int1
ISIC_0029633,38.46403337380714,int2
ISIC_0027136,36.00502419616678,int2
ISIC_0028546,39.87639405292833,int2
ISIC_0028111,48.410071924053725,lt2
ISIC_0030880,43.76743989489408,lt1
ISIC_0025041,44.36425093196827,lt1
ISIC_0027763,42.34736219891977,lt1
ISIC_0026700,43.22309156531485,lt1
ISIC_0031174,44.7121857491125,lt1
ISIC_0031319,44.90803371557322,lt1
ISIC_0028025,46.88434544241701,lt1
ISIC_0027572,46.518853295694456,lt1
ISIC_0027212,34.065162331221416,int1
ISIC_0030376,40.00521809411568,int2
ISIC_0029822,39.05377040736138,int2
ISIC_0027886,44.097318139162084,lt1
ISIC_0031776,41.97818822124539,lt1
ISIC_0027932,47.08112886299001,lt1
ISIC_0029385,48.331599590016204,lt2
ISIC_0026986,43.77052608749552,lt1
ISIC_0024464,48.456377299158945,lt2
ISIC_0027301,42.19057941029512,lt1
